project_id,project_name,num_buildings,total_units,avg_units_per_building,extremely_low_income_units,very_low_income_units,low_income_units,address,postcode,community_board,latitude,longitude,building_total_units,studio_units,_1_br_units,_2_br_units,_3_br_units,reporting_construction_type,building_completion_date
59474,LOTT LEGACY APARTMENTS HDFC.YR15.FY2017,21,359,17.1,6,20,10,21 EAST 104 STREET,10029,MN-11,40.792638,-73.951231,36,,,30,6,Preservation,2019-06-26
59474,LOTT LEGACY APARTMENTS HDFC.YR15.FY2017,21,359,17.1,9,16,8,29 EAST 104 STREET,10029,MN-11,40.792536,-73.950992,34,,,29,5,Preservation,2019-06-26
59474,LOTT LEGACY APARTMENTS HDFC.YR15.FY2017,21,359,17.1,,5,2,242 EAST 106 STREET,10029,MN-11,40.790979,-73.943294,7,,2,4,1,Preservation,2019-06-26
59474,LOTT LEGACY APARTMENTS HDFC.YR15.FY2017,21,359,17.1,,2,2,332 EAST 106 STREET,10029,MN-11,40.790042,-73.941078,4,,,1,3,Preservation,2019-06-26
59474,LOTT LEGACY APARTMENTS HDFC.YR15.FY2017,21,359,17.1,1,9,20,441 EAST 116 STREET,10029,MN-11,40.795413,-73.933987,30,7,11,12,,Preservation,2019-06-26
59474,LOTT LEGACY APARTMENTS HDFC.YR15.FY2017,21,359,17.1,,5,5,447 EAST 116 STREET,10029,MN-11,40.795358,-73.933853,11,1,1,9,,Preservation,2019-06-26
59474,LOTT LEGACY APARTMENTS HDFC.YR15.FY2017,21,359,17.1,,5,4,453 EAST 117 STREET,10035,MN-11,40.796195,-73.933733,9,4,,4,1,Preservation,2019-06-26
59474,LOTT LEGACY APARTMENTS HDFC.YR15.FY2017,21,359,17.1,2,5,2,1553 LEXINGTON AVENUE,10029,MN-11,40.787955,-73.9494,9,,4,1,4,Preservation,2019-06-26
59474,LOTT LEGACY APARTMENTS HDFC.YR15.FY2017,21,359,17.1,1,7,1,1555 LEXINGTON AVENUE,10029,MN-11,40.788018,-73.949353,9,,4,1,4,Preservation,2019-06-26
59474,LOTT LEGACY APARTMENTS HDFC.YR15.FY2017,21,359,17.1,1,4,5,1265 PARK AVENUE,10029,MN-11,40.787659,-73.951736,10,6,4,,,Preservation,2019-06-26
59474,LOTT LEGACY APARTMENTS HDFC.YR15.FY2017,21,359,17.1,6,4,8,1325 PARK AVENUE,10029,MN-11,40.789297,-73.950525,18,4,5,9,,Preservation,2019-06-26
59474,LOTT LEGACY APARTMENTS HDFC.YR15.FY2017,21,359,17.1,,6,4,449 EAST 116 STREET,10029,MN-11,40.795338,-73.93381,10,1,,9,,Preservation,2019-06-26
68866,MAXWELL DEVELOPMENT LP.YR15.FY21,7,200,28.6,27,22,5,143 WEST 140 STREET,10030,MN-10,40.817879,-73.939944,55,,14,27,7,Preservation,2020-12-31
68866,MAXWELL DEVELOPMENT LP.YR15.FY21,7,200,28.6,4,48,2,151 WEST 140 STREET,10030,MN-10,40.817947,-73.940113,55,,21,20,7,Preservation,2020-12-31
68866,MAXWELL DEVELOPMENT LP.YR15.FY21,7,200,28.6,3,16,,227 WEST 140 STREET,10030,MN-10,40.818904,-73.942389,20,,3,13,4,Preservation,2020-12-31
68866,MAXWELL DEVELOPMENT LP.YR15.FY21,7,200,28.6,12,16,2,233 WEST 140 STREET,10030,MN-10,40.818953,-73.942508,31,,6,17,8,Preservation,2020-12-31
68866,MAXWELL DEVELOPMENT LP.YR15.FY21,7,200,28.6,2,6,4,226 WEST 141 STREET,10030,MN-10,40.819513,-73.94194,13,,3,10,,Preservation,2020-12-31
68866,MAXWELL DEVELOPMENT LP.YR15.FY21,7,200,28.6,3,7,2,228 WEST 141 STREET,10030,MN-10,40.819529,-73.94198,13,,5,8,,Preservation,2020-12-31
68866,MAXWELL DEVELOPMENT LP.YR15.FY21,7,200,28.6,1,10,2,230 WEST 141 STREET,10030,MN-10,40.819549,-73.94202,13,,1,10,2,Preservation,2020-12-31
68134,HCCI 144 STREET HDFC.HUDMF.FY22,4,60,15.0,12,2,,104 WEST 144 STREET,10030,MN-10,40.819897,-73.937044,15,,,15,,Preservation,2024-04-17
68134,HCCI 144 STREET HDFC.HUDMF.FY22,4,60,15.0,13,2,,106 WEST 144 STREET,10030,MN-10,40.819936,-73.937138,15,,,15,,Preservation,2022-06-29
68134,HCCI 144 STREET HDFC.HUDMF.FY22,4,60,15.0,13,1,,108 WEST 144 STREET,10030,MN-10,40.819982,-73.937247,15,,,15,,Preservation,2022-06-29
68134,HCCI 144 STREET HDFC.HUDMF.FY22,4,60,15.0,13,1,1,110 WEST 144 STREET,10030,MN-10,40.820015,-73.937326,15,,,15,,Preservation,2022-06-29
69911,HAMILTON HEIGHTS II LLC.PLP.FY24 (HAMILTON HEIGHTS CLUSTER),6,86,14.3,11,4,3,110 HAMILTON PLACE,10031,MN-09,40.823738,-73.949499,18,,,6,12,Preservation,2025-06-01
69911,HAMILTON HEIGHTS II LLC.PLP.FY24 (HAMILTON HEIGHTS CLUSTER),6,86,14.3,17,3,6,115 HAMILTON PLACE,10031,MN-09,40.823724,-73.949484,26,1,,1,24,Preservation,
69911,HAMILTON HEIGHTS II LLC.PLP.FY24 (HAMILTON HEIGHTS CLUSTER),6,86,14.3,5,2,1,542 WEST 140 STREET,10031,MN-09,40.822789,-73.951653,8,8,,,,Preservation,2024-05-17
69911,HAMILTON HEIGHTS II LLC.PLP.FY24 (HAMILTON HEIGHTS CLUSTER),6,86,14.3,1,5,2,504 WEST 142 STREET,10031,MN-09,40.823727,-73.950008,8,8,,,,Preservation,2024-05-17
69911,HAMILTON HEIGHTS II LLC.PLP.FY24 (HAMILTON HEIGHTS CLUSTER),6,86,14.3,5,7,1,531 WEST 145 STREET,10031,MN-09,40.825661,-73.948598,13,,,1,12,Preservation,2025-06-01
69911,HAMILTON HEIGHTS II LLC.PLP.FY24 (HAMILTON HEIGHTS CLUSTER),6,86,14.3,7,4,2,529 WEST 145 STREET,10031,MN-09,40.825645,-73.948558,13,,,1,12,Preservation,2025-06-01
76639,WEST 104TH STREET.HUDMF.FY25,2,59,29.5,14,3,2,82 MANHATTAN AVENUE,10025,MN-07,40.797056,-73.96263,20,5,10,1,4,Preservation,
76639,WEST 104TH STREET.HUDMF.FY25,2,59,29.5,29,5,5,73 WEST 104 STREET,10025,MN-07,40.797773,-73.963474,39,,14,5,15,Preservation,
67429,DESHLER APARTMENT,2,60,30.0,23,7,3,1871 ADAM C POWELL BOULEVARD,10026,MN-10,40.801776,-73.953568,35,,20,10,5,Preservation,2018-10-22
67429,DESHLER APARTMENT,2,60,30.0,17,5,,71 ST NICHOLAS AVENUE,10026,MN-10,40.801208,-73.95255,25,1,13,11,,Preservation,2018-10-22
74697,AMSTERDAM CONVENT REALTY ASSOCIATES.YR15.FY26,4,68,17.0,16,19,1,1405 AMSTERDAM AVENUE,10027,MN-09,40.815259,-73.954885,37,1,22,13,1,Preservation,
74697,AMSTERDAM CONVENT REALTY ASSOCIATES.YR15.FY26,4,68,17.0,6,3,,1439 AMSTERDAM AVENUE,10027,MN-09,40.816488,-73.953988,9,,1,8,,Preservation,
74697,AMSTERDAM CONVENT REALTY ASSOCIATES.YR15.FY26,4,68,17.0,6,2,,1475 AMSTERDAM AVENUE,10027,MN-09,40.817454,-73.953279,8,,7,1,,Preservation,
74697,AMSTERDAM CONVENT REALTY ASSOCIATES.YR15.FY26,4,68,17.0,7,6,1,113 MORNINGSIDE AVENUE,10027,MN-09,40.810538,-73.954606,14,3,6,4,1,Preservation,
66789,JOE UPTOWN LLC - PHASE 1.YR15.FY22,9,116,12.9,6,12,2,2851 FREDERICK DOUGLASS BOULEVARD,10039,MN-10,40.82735,-73.938634,20,,7,11,2,Preservation,2024-05-07
66789,JOE UPTOWN LLC - PHASE 1.YR15.FY22,9,116,12.9,4,11,1,184 BRADHURST AVENUE,10039,MN-10,40.82684,-73.940272,17,2,6,2,6,Preservation,2024-05-07
66789,JOE UPTOWN LLC - PHASE 1.YR15.FY22,9,116,12.9,1,10,,226 BRADHURST AVENUE,10039,MN-10,40.828467,-73.939165,11,1,1,5,4,Preservation,2024-05-07
66789,JOE UPTOWN LLC - PHASE 1.YR15.FY22,9,116,12.9,2,7,1,230 BRADHURST AVENUE,10039,MN-10,40.828605,-73.939107,10,,4,4,2,Preservation,2024-05-07
66789,JOE UPTOWN LLC - PHASE 1.YR15.FY22,9,116,12.9,4,3,3,107 MORNINGSIDE AVENUE,10027,MN-09,40.810423,-73.954693,10,1,,9,,Preservation,2024-05-07
66789,JOE UPTOWN LLC - PHASE 1.YR15.FY22,9,116,12.9,5,3,2,109 MORNINGSIDE AVENUE,10027,MN-09,40.810461,-73.954664,10,1,,9,,Preservation,2024-05-07
66789,JOE UPTOWN LLC - PHASE 1.YR15.FY22,9,116,12.9,4,3,3,111 MORNINGSIDE AVENUE,10027,MN-09,40.810499,-73.954635,10,1,,9,,Preservation,2024-05-07
66789,JOE UPTOWN LLC - PHASE 1.YR15.FY22,9,116,12.9,8,9,1,308 WEST 151 STREET,10039,MN-10,40.826705,-73.939361,18,,2,10,6,Preservation,2024-05-07
66789,JOE UPTOWN LLC - PHASE 1.YR15.FY22,9,116,12.9,1,8,1,302 WEST 152 STREET,10039,MN-10,40.827328,-73.938905,10,1,9,,,Preservation,2024-05-07
71206,MADISON AVE,2,54,27.0,12,2,1,47 EAST 130 STREET,10037,MN-11,40.808773,-73.938001,15,,,5,10,Preservation,2021-11-19
71206,MADISON AVE,2,54,27.0,22,16,,2071 MADISON AVENUE,10037,MN-11,40.809333,-73.938012,39,10,20,9,,Preservation,2021-11-19
65376,PARK VALLEY & SIMON BOLIVAR.YR15.FY23,4,97,24.2,15,50,3,981 COLUMBUS AVENUE,10025,MN-07,40.800684,-73.9618,68,8,12,45,3,Preservation,
65376,PARK VALLEY & SIMON BOLIVAR.YR15.FY23,4,97,24.2,1,2,,113 MANHATTAN AVENUE,10025,MN-07,40.797714,-73.962185,3,,3,,,Preservation,
65376,PARK VALLEY & SIMON BOLIVAR.YR15.FY23,4,97,24.2,7,9,,6 WEST 103 STREET,10025,MN-07,40.79629,-73.96189,16,,4,9,3,Preservation,
