"lottery_id","lottery_name","development_type","reporting_construction_type","unit_count","hpd_building_id","hc_building_id","house_number","street_name","borough","unit_distribution_studio","unit_distribution_1bed","unit_distribution_2bed","unit_distribution_3bed","unit_distribution_4bed","applied_income_ami_ext_low","applied_income_ami_very_low","applied_income_ami_low","applied_income_ami_moderate","applied_income_ami_middle","applied_income_ami_above","address_zipcode","address_latitude","address_longitude","address_communitydistrict","address_citycouncildistrict","address_buildingidentificationnumber","address_bbl","address_censustrack2020","address_nta2020"
"7141","88-34 54th Avenue Apartments","Rental","New Construction","3","989647","4170","88-34","54 AVENUE","QN",,"3",,,,,,,,"3",,"11373","40.737065","-73.874909","404","25","4045371","4018400013","473","QN0401"
"4540","351 East 10th Street Apartments","Rental","New Construction","11","1015408","6662","351","EAST 10 STREET","MN","2","6","3",,,,,"3",,"8",,"10009","40.726671","-73.979417","103","02","1091774","1003930059","28","MN0303"
"5339","Tryon North","Rental","New Construction","23","1002898","7073","4778","Broadway","MN","5","10","8",,,,"9","9","3","2",,"10034","40.865818","-73.926444","112","10","1091659","0000000000","291","MN1203"
"5529","Bronx Renewal HELP USA Cluster","Rental","Preservation","5","85940","7214","3034","HOLLAND AVENUE","BX",,"4","1",,,,,"5",,,,"10467","40.870144","-73.86524","212","12","2055609","2045700019","33802","BX1201"
"4860","952 Bedford Avenue Apartments","Rental","New Construction","10","1006281","6815","952","Bedford Ave","BK",,"6","4",,,,,"5",,"5",,"11205","40.692146","-73.955667","303","33","3000000","3019280049","235","BK0301"
"3489","The Suffolk Apartments","Rental","New Construction","95","26019","5907","55","Suffolk St","MN","32","42","20","1",,,"76",,"19",,,"10002","40.71695","-73.987158","103","01","1091600","1003467505","1402","MN0302"
"3674","18 Monitor Street Apartments","Rental","New Construction","5","0","6046","18","Monitor St","BK",,"2","3",,,,,,,"5",,"11222","40.719717","-73.941627","301","34","3000000","3028330033","477","BK0104"
"7212","554 West 46th Street Apartments","Rental","New Construction","12","0","7654","554","W 46th St","MN","3","3","6",,,,,"12",,,,"10036","40.762948","-73.995459","104","03","1000000","1010740063","12901","MN0402"
"4398","115 West 190th street Apartments","Rental","New Construction","12","0","6554","115","W 190th St","BX","1","8","3",,,,,,,"12",,"10468","40.865596","-73.903819","207","14","2129742","2032200115","263","BX0701"
"3586","Third Avenue and East 134th Street","Rental","New Construction","80","1002413","5989","2455","3rd Ave.","BX","33","10","37",,,,,,,"80",,"10451","40.809093","-73.929837","201","08","2129674","2023190038","51","BX0101"
"4660","217 Main Street Apartments","Rental","New Construction","4","757878","6725","217","MAIN STREET","SI",,,"4",,,,,,,"4",,"10307","40.50991","-74.247685","503","51","5089269","5080470035","248","SI0305"
"2216","1089 President Street Apartments","Rental","New Construction","55","988140","3702","1089","PRESIDENT STREET","BK","12","30","12","1",,"4","12","39",,,,"11225","40.668297","-73.954613","309","35","3427017","3012747501","323","BK0901"
"5189","The Baronial aka 665 East 183rd Street Apartments","Rental","New Construction","4","66538","7003","665","EAST 183 STREET","BX",,"3","1",,,,,,,"4",,"10458","40.852395","-73.886885","206","15","2012504","2030880054","391","BX0603"
"7471","788 Fairmount Place Apartments","Rental","New Construction","7","0","7940","788","Fairmount Pl","BX","1",,"6",,,,,,,"7",,"10460","40.842741","-73.889138","206","15","2000000","2029540021","36502","BX0602"
"7148","2519 Sedgwick Avenue Apartments","Rental","Preservation","8","1016815","7576","2519","SEDGWICK AVENUE","BX","1","5","2",,,,,"8",,,,"10468","40.867235","-73.90754","207","14","2129760","2032370156","269","BX0701"
"1880","586 & 596 East 32nd Street Apartments","Rental","New Construction","3","1001891","3448","596","E 32nd St","BK",,"3",,,,,,,,"3",,"11210","40.636563","-73.946142","317","45","3426560","3049950002","78802","BK1702"
"4747","3418 Third Avenue Apartments","Rental","New Construction","13","1011883","6697","3418","Third Ave","BX","3","8","2",,,,,,,"13",,"10456","40.828616","-73.906886","203","17","2129677","2026080034","18502","BX0301"
"4124","The Hub - Waiting List","Rental","New Construction","150","944547","6392","333","SCHERMERHORN STREET","BK","46","85","19",,,,,"150",,,,"11217","40.687144","-73.981243","302","33","3418263","3001670013","37","BK0202"
"7314","37th and 1st Apartments","Rental","New Construction","28","631","7764","650","1 AVENUE","MN","10","14","4",,,,"6","10","12",,,"10016","40.745817","-73.972016","106","04","1022547","1009690001","8601","MN0603"
"4403","25-70 32nd Street","Rental","New Construction","5","1009453","6490","25-70","32nd St","QN","1","1","3",,,,,,,"5",,"11102","40.768666","-73.918605","401","22","4623655","4006200046","6501","QN0103"
"2571","Castleton Supportive Housing","Rental","New Construction","16","989187","3835","1546","CASTLETON AVENUE","SI","16",,,,,,,"16",,,,"10302","40.63586","-74.134431","501","49","5000000","5010350012","20702","SI0106"
"2132","1056 Manhattan Avenue Apartments","Rental","New Construction","27","984071","3502","1056","MANHATTAN AVENUE","BK","2","23","2",,,,,"18",,"9",,"11222","40.734827","-73.955008","301","33","3428568","3025050005","575","BK0101"
"2772","95-01 37th Avenue Apartments","Rental","New Construction","14","424673","4389","35-63","95th St","QN",,"7","7",,,,,,,"14",,"11372","40.752749","-73.872534","403","21","4623589","4014697502","27302","QN0301"
"2721","55-44 97 Place Apartments","Rental","New Construction","3","507848","4352","55-44","97 PLACE","QN",,,"3",,,,,,,"3",,"11368","40.738592","-73.863658","404","21","4047191","4019050047","44302","QN0402"
"4727","1510 BROADWAY APARTMENTS","Rental","New Construction","90","213872","6726","1510","BROADWAY","BK","7","38","34","11",,"10","27","53",,,,"11221","40.686811","-73.917364","316","41","3039905","3014897501","373","BK1601"
"4549","1821 Prospect Avenue Apartments","Rental","New Construction","32","1013156","6663","1821","Prospect Ave","BX","31",,"1",,,,,,,"32",,"10457","40.842043","-73.891156","206","15","2092145","2029490072","36902","BX0602"
"2901","134-40 Blossom Ave Apartments","Rental","New Construction","3","638713","4411","134-40","BLOSSOM AVENUE","QN",,,"3",,,,,,,"3",,"11355","40.7529","-73.828453","407","20","4115449","4051240028","79702","QN0707"
"2768","1329 Morris Avenue Apartments","Rental","New Construction","7","97374","4138","1329","Morris Ave","BX","3","3","1",,,,,,,"7",,"10456","40.83636","-73.912288","204","16","2130582","2028160058","17902","BX0403"
"1847","312 Broadway","Rental","New Construction","8","998602","3415","312","Broadway","BK","2","4","2",,,,,,,"8",,"11211","40.708338","-73.95768","301","34","3426089","3021427501","529","BK0103"
"7474","Las Raices Apartments","Rental","New Construction","6","0","7947","338","E 117th St","MN","1","3",,"2",,,"4","2",,,,"10035","40.797165","-73.93608","111","08","1000000","1016880034","188","MN1102"
"2827","332 East 28th Street Apartments","Rental","New Construction","2","1004055","4175","332","EAST 28 STREET","BK",,"1","1",,,,,,,"2",,"11226","40.642258","-73.950584","317","45","3119917","3051930020","828","BK1701"
"7403","Prosper Brooklyn","Rental","New Construction","65","1012279","7848","1042","ATLANTIC AVENUE","BK","14","37","14",,,,"49","3",,"13",,"11238","40.680027","-73.959274","308","35","3000000","3011250029","305","BK0802"
"2324","The Kira Apartments","Rental","New Construction","69","667729","3833","153-19","JAMAICA AVENUE","QN","37","32",,,,,,"69",,,,"11432","40.702843","-73.801961","412","27","4619413","4097547501","240","QN1201"
"3129","724 Elton Avenue Apartments","Rental","New Construction","5","1004296","4665","724","Elton Ave","BX","4",,"1",,,,,,,"5",,"10455","40.819968","-73.914149","201","17","2103478","2023770041","69","BX0102"
"4461","42 West 33rd Street Waiting List","Rental","New Construction","45","957473","6551","42","WEST 33 STREET","MN","14","26","5",,,,,"45",,,,"10001","40.748606","-73.987061","105","04","1015855","1008340069","76","MN0501"
"2242","65 Graham Avenue Apartments - Units Still Available","Rental","New Construction","3","302249","3777","65","GRAHAM AVENUE","BK",,,"3",,,,,,,"3",,"11206","40.703869","-73.942643","301","34","3325956","3030960025","491","BK0104"
"7187","1840 Harrison Avenue Apartments","Rental","New Construction","53","0","7625","1840","Harrison Ave","BX",,"1","52",,,,,,,"53",,"10453","40.851235","-73.913306","205","14","2000000","2028690016","243","BX0501"
"7188","211 Nostrand Avenue Apartments","Rental","New Construction","9","346443","7626","211","NOSTRAND AVENUE","BK",,,,,"9",,,,,"9",,"11205","40.691821","-73.951842","303","36","3338634","3017740005","253","BK0301"
"2299","Roosevelt Apartments Phase I","Rental","New Construction","2","692352","3795","108-53","ROOSEVELT AVENUE","QN",,"2",,,,,,,,"2",,"11368","40.750869","-73.858277","403","21","4044832","4017807504","40102","QN0303"
"4782","2621 Grand Avenue Apartments","Rental","New Construction","11","1012614","6783","2621","GRAND AVENUE","BX","2","9",,,,,,,,"11",,"10468","40.867135","-73.900002","207","14","2129696","2032150044","265","BX0701"
"1685","The Arches Apartments","Rental","New Construction","57","997633","3096","228","EAST 135 STREET","BX","1","30","26",,,,,,,"57",,"10451","40.809881","-73.930252","201","08","2129363","2023197501","51","BX0101"
"3889","3073 Barker Avenue Apartments","Rental","New Construction","24","0","6216","3073","BARKER AVENUE","BX","7","12","5",,,,,,,"24",,"10467","40.871024","-73.869349","212","12","2054725","2045430027","33602","BX1201"
"5538","Lenox Avenue HDFC Cooperative ANCP Cluster","Owner","Preservation","6","23595","7020","424","LENOX AVENUE","MN",,"4","2",,,,,,"6",,,"10037","40.81174","-73.942579","110","09","1053825","1017290002","208","MN1002"
"2088","Jerome Avenue Residence","Rental","New Construction","101","988689","3580","1325","JEROME AVENUE","BX",,"35","39","27",,,"21","80",,,,"10452","40.838715","-73.918794","204","16","2129224","2028567501","219","BX0403"
"1945","25-18 32  Street Astoria Apartments","Rental","New Construction","3","419220","3434","25-18","32 STREET","QN","1","1","1",,,,,,,"3",,"11102","40.769338","-73.918059","401","22","4008677","4006200028","6501","QN0103"
"3387","576 Lenox Road Apartments","Rental","New Construction","3","324196","5846","576","LENOX ROAD","BK",,"1","2",,,,,,,"3",,"11203","40.654815","-73.939031","317","40","3108299","3048620004","814","BK1703"
"5286","11-24 31st Drive Aprtments","Rental","New Construction","16","417641","7036","11-24","31st Dr","QN","9","7",,,,,,,,"16",,"11106","40.768375","-73.935317","401","22","4624695","4005020019","81","QN0102"
"1765","23-61 31st Street Apartments","Rental","New Construction","3","417923","3292","23-61","31 STREET","QN",,"3",,,,,,,,"3",,"11105","40.773","-73.914509","401","22","4017173","4008350014","115","QN0101"
"4053","219 Lenox Road Apartments","Rental","New Construction","15","1008752","6239","219","LENOX ROAD","BK","4","11",,,,,,,,"15",,"11226","40.654036","-73.951959","317","40","3429008","3050660091","820","BK1701"
"5036","2532 Grand Avenue Apartments","Rental","New Construction","15","1010253","6891","2532","GRAND AVENUE","BX","5","10",,,,,,,,"15",,"10468","40.865273","-73.901386","207","14","2129685","2032040019","265","BX0701"
"1836","Uptown 6","Rental","Preservation","13","41279","3048","120","WEST 139 STREET","MN","7",,"6",,,,,"13",,,,"10030","40.817226","-73.940367","110","09","1060041","1020070047","230","MN1002"
"7157","532 Neptune Avenue Apartments","Rental","New Construction","150","966905","7579","532","NEPTUNE AVENUE","BK","33","42","75",,,,,,,"150",,"11224","40.579868","-73.973025","313","48","3426198","3072737501","354","BK1302"
"7253","Inkwell","Rental","New Construction","60","63765","7684","586","GERARD AVENUE","BX",,"42","18",,,,,"40",,"20",,"10451","40.820304","-73.928716","204","08","2001115","2023530001","6301","BX0401"
"5337","Brooklyn Crossing Waiting List","Rental","New Construction","258","1003182","7063","18","6 AVENUE","BK","79","134","45",,,,,,"213","45",,"11217","40.68251","-73.973885","302","35","3426300","3011187502","12902","BK0602"
"3374","221 East 117th Street Apartments","Rental","New Construction","4","1011734","5826","221","E 117th St","MN",,"4",,,,,,,,"4",,"10035","40.798358","-73.93886","111","08","1091581","1016670011","188","MN1102"
"1963","177 & 185 Veronica Place","Rental","New Construction","3","387292","3511","177","VERONICA PLACE","BK",,"1","2",,,,,,,"3",,"11226","40.645808","-73.952606","317","40","3117975","3051370040","79202","BK1701"
"7153","87 Carlton Avenue Apartments","Rental","Preservation","2","0","7578","87","CARLTON AVENUE","BK",,"2",,,,,,"2",,,,"11205","40.695061","-73.973282","302","35","3000000","3020440025","18501","BK0203"
"1961","898 Bushwick Avenue Apartments","Rental","New Construction","3","997785","3513","898","BUSHWICK AVENUE","BK",,"1","2",,,,,,,"3",,"11221","40.693396","-73.925116","304","34","3074662","3032730038","395","BK0402"
"5137","Belmont Cove","Rental","New Construction","129","65844","6754","656","E 176th St","BX","10","69","37","13",,"16","38","75",,,,"10457","40.844227","-73.893184","206","15","2000000","2029450034","36901","BX0602"
"3092","Small Homes Rehab - NYCHA Program Cluster III","Owner","New Construction","3","322293","4626","580","LAFAYETTE AVENUE","BK",,,"2","1",,,,,"1",,,"11205","40.689773","-73.952189","303","36","3049894","3017880053","243","BK0301"
"3401","25-49 38th Street - Units Still Available","Rental","New Construction","3","426282","5858","25-49","38th St","QN",,"3",,,,,,,,"3",,"11103","40.767787","-73.91292","401","22",,,"143","QN0104"
"7321","96-11 37th Avenue Apartments","Rental","New Construction","4","1018049","7771","96-11","37 AVENUE","QN",,"2","2",,,,,"4",,,,"11368","40.751608","-73.870648","403","21","4625412","4017370030","37502","QN0303"
"4444","21 West End - Waiting List","Rental","New Construction","127","942270","6573","21","WEST END AVENUE","MN","36","63","23","5",,,"127",,,,,"10023","40.772463","-73.989844","107","06","1088870","1011717510","15102","MN0701"
"3151","6915 15th Avenue Apartments","Rental","New Construction","6","1006204","4395","6915","15 AVENUE","BK",,"4",,"2",,,,,,"6",,"11228","40.620826","-73.999701","311","38","3156583","3061580001","190","BK1101"
"2603","44 West 128th Street Apartment","Rental","New Construction","3","1002039","4112","44","WEST 128 STREET","MN","2","1",,,,,,,,"3",,"10027","40.808929","-73.942296","110","09","1090347","1017250057","208","MN1002"
"2186","161-01 89 Avenue Apartments","Rental","New Construction","27","995694","3693","161-01","89 AVENUE","QN","27",,,,,,"27",,,,,"11432","40.706435","-73.799851","412","24","4208989","4097670001","44602","QN1201"
"1927","45-07 48th Avenue Apartments","Rental","New Construction","4","988857","3485","45-07","48 AVENUE","QN",,"2","2",,,,,,,"4",,"11377","40.739406","-73.920214","402","26","4623240","4001707501","18502","QN0202"
"4921","THROOP CORNERS","Rental","New Construction","125","1014040","6820","88","Throop Ave","BK","25","56","12","17","15","14","28","83",,,,"11206","40.702032","-73.946078","301","33","3000000","3022690025","507","BK0103"
"7250","330 Melrose Street Apartments","Rental","New Construction","14","335672","7694","330","Melrose Street","BK","14",,,,,,"3","6","5",,,"11237","40.703337","-73.928372","304","34","3072091","3031650017","427","BK0401"
"4252","31-18 31ST Street Apartments","Rental","New Construction","3","419308","6453","31-18","31 AVENUE","QN",,"3",,,,,,,,"3",,"11106","40.764237","-73.923242","401","22","4008377","4006130045","61","QN0103"
"7254","14-41 Broadway Apartments","Rental","New Construction","9","0","7675","14-41","Broadway","QN","2","2","5",,,,,,,"9",,"11106","40.765706","-73.93254","401","22","4000000","4005310007","77","QN0102"
